lectin_id,lectin_name,lectin_origin,lectin_species,lectin_uniprot,lectin_pdb,glycan_id,glycan_iupac,glycan_glytoucan_id,glycan_monosac_composition,binding_value,binding_unit,binding_source,binding_confidence,binding_source_metadata_json
4685,Spike glycoprotein,Virus lectins,Human coronavirus HKU1,E0YJ44,8OPM,,Neu5Ac(a2-8)Neu5Ac,G97569KL,"Neu:2,Neu5Ac:2",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""8OPM"", ""resolution"": ""3.7""}"
4686,Spike glycoprotein,Virus lectins,Human coronavirus HKU1,E0YJ44,8OPN,,Neu5Ac(a2-8)Neu5Ac,G97569KL,"Neu:2,Neu5Ac:2",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""8OPN"", ""resolution"": ""4.7""}"
4687,Spike glycoprotein,Virus lectins,Human coronavirus HKU1,E0YJ44,8OPO,,Neu5Ac(a2-8)Neu5Ac,G97569KL,"Neu:2,Neu5Ac:2",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""8OPO"", ""resolution"": ""3.6""}"
4688,C-type lectin domain family 4 member K,Animal lectins,Homo sapiens,Q9UJ71,7WZ8,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""7WZ8"", ""resolution"": ""6.4""}"
4689,nan,Plant lectins,Nicotiana tabacum,Q94EW1,8AD2,,GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc,G81262CB,"Glc:3,GlcNAc:3",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""8AD2"", ""resolution"": ""2.0""}"
4690,nan,Plant lectins,Cucumis sativus,Q8LK69,7VS6,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""7VS6"", ""resolution"": ""2.5""}"
4691,nan,Plant lectins,Cucumis sativus,Q8LK69,7VUB,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""7VUB"", ""resolution"": ""1.2""}"
4692,nan,Plant lectins,Cucumis sativus,Q8LK69,7VWB,,Gal(b1-4)GlcNAc,G51331BY,"Gal:1,Glc:1,GlcNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""7VWB"", ""resolution"": ""1.9""}"
4693,nan,Plant lectins,Cucumis sativus,Q8LK69,7W4B,,GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc,G81262CB,"Glc:3,GlcNAc:3",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""7W4B"", ""resolution"": ""2.5""}"
4694,nan,Plant lectins,Cucumis sativus,Q8LK69,7YAQ,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""7YAQ"", ""resolution"": ""1.853""}"
4695,"Vesicular mannose-binding lectin, putative",Animal lectins,Entamoeba histolytica,N9T8S1,5ZBT,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""5ZBT"", ""resolution"": ""2.4""}"
4696,nan,Bacterial lectins,Streptococcus sanguinis,A0A7M4DUE2,6VU6,,NeuAc(a2-3)Gal(b1-4)GlcNAc,G10203DW,"Gal:1,Glc:1,GlcNAc:1,Neu:1,NeuAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""6VU6"", ""resolution"": ""2.1""}"
4697,nan,Bacterial lectins,Streptococcus sanguinis,A0A7M4DUE2,6VS7,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""6VS7"", ""resolution"": ""2.0""}"
4698,Antifreeze protein,Bacterial lectins,Marinomonas primoryensis,A1YIY3,6X7J,,Fuc,G82576YO,Fuc:1,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""6X7J"", ""resolution"": ""0.97""}"
4699,Antifreeze protein,Bacterial lectins,Marinomonas primoryensis,A1YIY3,6X7T,,Allf,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""6X7T"", ""resolution"": ""1.0""}"
4700,Antifreeze protein,Bacterial lectins,Marinomonas primoryensis,A1YIY3,6X7X,,Man,G70323CJ,Man:1,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""6X7X"", ""resolution"": ""1.3""}"
4701,Antifreeze protein,Bacterial lectins,Marinomonas primoryensis,A1YIY3,6X7Y,,GlcNAc,G64581RP,"Glc:1,GlcNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""6X7Y"", ""resolution"": ""1.0""}"
4702,Antifreeze protein,Bacterial lectins,Marinomonas primoryensis,A1YIY3,6X7Z,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""6X7Z"", ""resolution"": ""1.0""}"
4703,Antifreeze protein,Bacterial lectins,Marinomonas primoryensis,A1YIY3,6X8A,,Glc(a1-2)Fruf,G44609GT,Glc:1,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""6X8A"", ""resolution"": ""1.06""}"
4704,Antifreeze protein,Bacterial lectins,Marinomonas primoryensis,A1YIY3,6X8D,,Ara,G91625IP,Ara:1,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""6X8D"", ""resolution"": ""1.0""}"
4705,Antifreeze protein,Bacterial lectins,Marinomonas primoryensis,A1YIY3,6X8Y,,Rib,G75380KK,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""6X8Y"", ""resolution"": ""1.0""}"
4706,Antifreeze protein,Bacterial lectins,Marinomonas primoryensis,A1YIY3,6X95,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""6X95"", ""resolution"": ""1.1""}"
4707,Antifreeze protein,Bacterial lectins,Marinomonas primoryensis,A1YIY3,6X9M,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""6X9M"", ""resolution"": ""1.0""}"
4708,Antifreeze protein,Bacterial lectins,Marinomonas primoryensis,A1YIY3,6X9P,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""6X9P"", ""resolution"": ""1.0""}"
4709,Antifreeze protein,Bacterial lectins,Marinomonas primoryensis,A1YIY3,6XA5,,Glc(a1-1)Glc,G10543DQ,Glc:2,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""6XA5"", ""resolution"": ""1.03""}"
4710,Antifreeze protein,Bacterial lectins,Marinomonas primoryensis,A1YIY3,6XAC,,Gal,G68158BT,Gal:1,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""6XAC"", ""resolution"": ""1.22""}"
4711,Antifreeze protein,Bacterial lectins,Marinomonas primoryensis,A1YIY3,6XAQ,,Glc,G15021LG,Glc:1,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""6XAQ"", ""resolution"": ""1.2""}"
4712,Low affinity immunoglobulin epsilon Fc receptor,Animal lectins,Homo sapiens,P06734,6Y0M,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""6Y0M"", ""resolution"": ""1.5""}"
4713,Low affinity immunoglobulin epsilon Fc receptor,Animal lectins,Homo sapiens,P06734,6Y0L,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""6Y0L"", ""resolution"": ""1.65""}"
4714,Galectin-7,Animal lectins,Homo sapiens,P47929,7XAC,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""7XAC"", ""resolution"": ""1.8""}"
4715,Galectin-7,Animal lectins,Homo sapiens,P47929,7XBL,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""7XBL"", ""resolution"": ""2.0""}"
4716,Galectin-3,Animal lectins,Homo sapiens,P17931,7RDO,,Gal,G68158BT,Gal:1,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""7RDO"", ""resolution"": ""1.99""}"
4717,Galectin-3,Animal lectins,Homo sapiens,P17931,7RH0,,Tal,G05946XD,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""7RH0"", ""resolution"": ""1.487""}"
4718,Galectin-3,Animal lectins,Homo sapiens,P17931,7RH1,,Tal,G05946XD,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""7RH1"", ""resolution"": ""1.444""}"
4719,Galectin-3,Animal lectins,Homo sapiens,P17931,7RH3,,Tal,G05946XD,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""7RH3"", ""resolution"": ""1.05""}"
4720,Galectin-3,Animal lectins,Homo sapiens,P17931,7RH4,,Tal,G05946XD,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""7RH4"", ""resolution"": ""1.201""}"
4721,Galectin-3,Animal lectins,Homo sapiens,P17931,7RGX,,Tal,G05946XD,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""7RGX"", ""resolution"": ""1.58""}"
4722,Galectin-3,Animal lectins,Homo sapiens,P17931,7RGY,,Tal,G05946XD,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""7RGY"", ""resolution"": ""1.337""}"
4723,Galectin-3,Animal lectins,Homo sapiens,P17931,7RGZ,,Tal,G05946XD,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""7RGZ"", ""resolution"": ""1.485""}"
4724,Galectin-3,Animal lectins,Homo sapiens,P17931,7ZQX,,Gal,G68158BT,Gal:1,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""7ZQX"", ""resolution"": ""1.05""}"
4725,Galectin-3,Animal lectins,Homo sapiens,P17931,7XFA,,Gal,G68158BT,Gal:1,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""7XFA"", ""resolution"": ""0.98""}"
4726,nan,Animal lectins,Ovis aries,A0A0A7EMW6,6N44,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""6N44"", ""resolution"": ""2.0""}"
4727,nan,Animal lectins,Ovis aries,A0A0A7EMW6,6N3R,,Gal,G68158BT,Gal:1,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""6N3R"", ""resolution"": ""2.397""}"
4728,nan,Animal lectins,Saimiri boliviensis,A0A2K6TQH4,7CYB,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""7CYB"", ""resolution"": ""1.6""}"
4729,nan,Animal lectins,Saimiri boliviensis,A0A2K6TQH4,7CYA,,Gal(b1-4)Glc,G74621DY,"Gal:1,Glc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""7CYA"", ""resolution"": ""1.71""}"
4741,Thrombocorticin,Animal lectins,Corticium sp.,C0HM62,7F91,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""7F91"", ""resolution"": ""1.401""}"
4742,Thrombocorticin,Animal lectins,Corticium sp.,C0HM62,7F9G,,Fuc,G82576YO,Fuc:1,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""7F9G"", ""resolution"": ""1.331""}"
4743,Thrombocorticin,Animal lectins,Corticium sp.,C0HM62,7F9F,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""7F9F"", ""resolution"": ""1.411""}"
4744,Thrombocorticin,Animal lectins,Corticium sp.,C0HM62,7F9J,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""7F9J"", ""resolution"": ""1.1""}"
4745,Thrombocorticin,Animal lectins,Corticium sp.,C0HM62,7FBL,,Man,G70323CJ,Man:1,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""7FBL"", ""resolution"": ""1.419""}"
4746,Accumulation associated protein,Bacterial lectins,Staphylococcus epidermidis (strain ATCC 35984 / RP62A),Q5HKE8,7SIE,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""7SIE"", ""resolution"": ""1.3""}"
4747,Surface protein G,Bacterial lectins,Staphylococcus aureus,Q2G2B2,7SMH,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""7SMH"", ""resolution"": ""1.65""}"
4748,Surface protein,Bacterial lectins,Staphylococcus aureus,P80544,7SJK,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""7SJK"", ""resolution"": ""1.208""}"
4749,Fimbrial adhesin,Bacterial lectins,Proteus mirabilis,B4EV65,6H2L,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""6H2L"", ""resolution"": ""1.5""}"
4750,Fimbrial adhesin,Bacterial lectins,Proteus mirabilis,A0A2X2BLR9,7MZO,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""7MZO"", ""resolution"": ""1.62""}"
4751,Putative F17-like fimbril adhesin subunit,Bacterial lectins,Escherichia coli,Q8GA71,7MZP,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""7MZP"", ""resolution"": ""2.2""}"
4752,Fimbrial adhesin,Bacterial lectins,Proteus mirabilis,A0A2X2BLR9,7MZQ,,Fuc,G82576YO,Fuc:1,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""7MZQ"", ""resolution"": ""1.5""}"
4753,Fimbrial adhesin,Bacterial lectins,Proteus mirabilis,A0A2X2BLR9,7MZR,,Glc,G15021LG,Glc:1,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""7MZR"", ""resolution"": ""1.78""}"
4754,Fimbrial adhesin,Bacterial lectins,Proteus mirabilis,A0A2X2BLR9,7MZS,,Gal,G68158BT,Gal:1,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""7MZS"", ""resolution"": ""1.72""}"
4755,Cell wall surface anchor family protein,Virus lectins,Bdellovibrio bacteriovorus (strain ATCC 15356 / DSM 50701 / NCIMB 9529 / HD100),Q6MKF5,8OL4,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""8OL4"", ""resolution"": ""1.84""}"
4756,Serum lectin,Animal lectins,Lethenteron camtschaticum,Q98TC9,7E1E,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""7E1E"", ""resolution"": ""3.34""}"
4757,Cysteine-rich protective antigen,"Protist, parasites, mold",Plasmodium falciparum,Q8IFM8,5TIK,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""5TIK"", ""resolution"": ""3.09""}"
4758,Mgp-operon protein 3,Bacterial lectins,Mycoplasma genitalium,P22747,8PC0,,NeuAc(a2-6)Gal(b1-4)Glc,G69893KP,"Gal:1,Glc:1,Neu:1,NeuAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""8PC0"", ""resolution"": ""17.0""}"
4759,Protein ERGIC-53,Animal lectins,Homo sapiens,P49257,8JPG,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""8JPG"", ""resolution"": ""6.76""}"
4760,nan,Bacterial lectins,Mycoplasma genitalium,P22747,8PBZ,,NeuAc(a2-6)Gal(b1-4)Glc,G69893KP,"Gal:1,Glc:1,Neu:1,NeuAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""8PBZ"", ""resolution"": ""11.0""}"
4762,F17b-G fimbrial adhesin,Bacterial lectins,Escherichia coli,Q47200,4K0O,,GlcNAc(b1-3)Gal,G02880JU,"Gal:1,Glc:1,GlcNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4K0O"", ""resolution"": ""2.15""}"
4763,FimH,Bacterial lectins,Klebsiella pneumoniae,B0LF88,9AT9,,Man,G70323CJ,Man:1,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""9AT9"", ""resolution"": ""1.34""}"
4764,Spike glycoprotein,Virus lectins,Human coronavirus HKU1,Q5MQD0,8Y7Y,,NeuAc,G81533KY,"Neu:1,NeuAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""8Y7Y"", ""resolution"": ""3.24""}"
4765,Spike glycoprotein,Virus lectins,Human coronavirus HKU1,Q0ZME7,8Y8B,,NeuAc,G81533KY,"Neu:1,NeuAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""8Y8B"", ""resolution"": ""3.01""}"
4766,Spike glycoprotein,Virus lectins,Human coronavirus HKU1 (isolate N5),Q0ZME7,8Y8J,,NeuAc,G81533KY,"Neu:1,NeuAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""8Y8J"", ""resolution"": ""3.57""}"
4767,Outer capsid protein VP4,Virus lectins,Human rotavirus A,E9BVI9,7KHU,,Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)Glc,G50540JU,"Fuc:2,Gal:2,Glc:2,GlcNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""7KHU"", ""resolution"": ""2.54""}"
4768,Outer capsid protein VP4,Virus lectins,Human rotavirus A,H6WUJ8,7JHZ,,Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)Glc,G50540JU,"Fuc:2,Gal:2,Glc:2,GlcNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""7JHZ"", ""resolution"": ""2.68""}"
4769,Galectin,Animal lectins,Macaca mulatta,A0AA82WNZ0,7XXY,,Gal(b1-4)GlcNAc,G51331BY,"Gal:1,Glc:1,GlcNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""7XXY"", ""resolution"": ""1.92""}"
4770,Galectin,Animal lectins,Macaca mulatta,A0AA82WNZ0,7XXX,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""7XXX"", ""resolution"": ""1.94""}"
4771,Galectin,Animal lectins,Macaca fascicularis,G7PXK5,7XXV,,Gal(b1-4)Glc,G74621DY,"Gal:1,Glc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""7XXV"", ""resolution"": ""1.6""}"
4772,Galectin,Animal lectins,Macaca fascicularis,G7PXK5,7XXU,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""7XXU"", ""resolution"": ""1.8""}"
4773,Galectin-10,Animal lectins,Homo sapiens,Q05315,6L64,,Glc,G15021LG,Glc:1,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""6L64"", ""resolution"": ""2.08""}"
4774,Galectin-10,Animal lectins,Homo sapiens,Q05315,6L67,,Gal,G68158BT,Gal:1,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""6L67"", ""resolution"": ""1.97""}"
4775,Galectin-10,Animal lectins,Homo sapiens,Q05315,6L68,,All,G74407MX,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""6L68"", ""resolution"": ""1.92""}"
4776,Galectin-10,Animal lectins,Homo sapiens,Q05315,6L6A,,Man,G70323CJ,Man:1,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""6L6A"", ""resolution"": ""1.81""}"
4777,Galectin-10,Animal lectins,Homo sapiens,Q05315,6L6B,,Fuc,G82576YO,Fuc:1,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""6L6B"", ""resolution"": ""1.802""}"
4778,Galectin-10,Animal lectins,Homo sapiens,Q05315,6L6C,,Ara,G91625IP,Ara:1,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""6L6C"", ""resolution"": ""1.77""}"
4779,Galectin-10,Animal lectins,Homo sapiens,Q05315,6L6D,,GalNAc,G27025MB,"Gal:1,GalNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""6L6D"", ""resolution"": ""1.93""}"
4780,Galectin-4,Animal lectins,Homo sapiens,P56470,6WAB,,Gal,G68158BT,Gal:1,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""6WAB"", ""resolution"": ""2.28""}"
4781,Beta propeller,Animal lectins,engineered ancestral,A0A140UHM9,8R3D,,GlcNAc,G64581RP,"Glc:1,GlcNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""8R3D"", ""resolution"": ""1.71""}"
4782,Beta propeller,Animal lectins,engineered ancestral,A0A140UHM9,8R3B,,GlcNAc,G64581RP,"Glc:1,GlcNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""8R3B"", ""resolution"": ""1.66""}"
4783,Beta propeller,Animal lectins,engineered ancestral,A0A140UHM9,8R3C,,GlcNAc,G64581RP,"Glc:1,GlcNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""8R3C"", ""resolution"": ""1.58""}"
4784,Galectin-8,Animal lectins,Homo sapiens,O00214,8HL9,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""8HL9"", ""resolution"": ""1.6""}"
4785,Galectin-8,Animal lectins,Homo sapiens,O00214,7P1M,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""7P1M"", ""resolution"": ""1.52""}"
4786,Galectin-8,Animal lectins,Homo sapiens,O00214,7P11,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""7P11"", ""resolution"": ""2.1""}"
4787,PA-I Galactophilic Lectin,Bacterial lectins,Enterobacter cloacae,A0A0M7CBI0,6YGQ,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""6YGQ"", ""resolution"": ""1.9""}"
4788,CBM-cenC domain-containing protein,Bacterial lectins,Enterobacter cloacae subsp. cloacae (strain ATCC 13047 / DSM 30054 / NBRC 13535 / NCTC 10005 / WDCM 00083 / NCDC 279-56),A0A0H3CQ33,6YF6,,Fuc,G82576YO,Fuc:1,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""6YF6"", ""resolution"": ""2.0""}"
4789,Subtilase cytotoxin subunit B-like protein,Bacterial lectins,Salmonella enterica,A0A716TY65,7EE5,,NeuGc(a2-3)Gal(b1-4)Glc,G32969VW,"Gal:1,Glc:1,Neu:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""7EE5"", ""resolution"": ""1.24""}"
4790,Subtilase cytotoxin subunit B-like protein,Bacterial lectins,Salmonella enterica,A0A716TY65,7EE4,,NeuAc(a2-3)Gal(b1-4)Glc,G56516VH,"Gal:1,Glc:1,Neu:1,NeuAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""7EE4"", ""resolution"": ""1.4""}"
4791,Subtilase cytotoxin subunit B-like protein,Bacterial lectins,Salmonella enterica,A0A716TY65,7EE3,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""7EE3"", ""resolution"": ""1.33""}"
4792,Subtilase cytotoxin subunit B-like protein,Bacterial lectins,Salmonella enterica,A0A716TY65,7EE6,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""7EE6"", ""resolution"": ""2.29""}"
4793,Capsid protein VP1,Virus lectins,Finch polyomavirus,R4UMH0,6Y6A,,NeuAc,G81533KY,"Neu:1,NeuAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""6Y6A"", ""resolution"": ""2.65""}"
4794,C-type lectin domain-containing protein,Animal lectins,Takifugu rubripes,A0A3B5KEF3,9KS7,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""9KS7"", ""resolution"": ""1.7""}"
4795,C-type lectin domain-containing protein,Animal lectins,Takifugu rubripes,A0A3B5KEF3,9KPL,,Glc,G15021LG,Glc:1,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""9KPL"", ""resolution"": ""1.8""}"
4796,Spike glycoprotein,Virus lectins,Human coronavirus HKU1 (isolate N1),Q5MQD0,9BSW,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""9BSW"", ""resolution"": ""2.06""}"
4797,Spike glycoprotein,Virus lectins,Human coronavirus HKU1 (isolate N1),Q5MQD0,9BSX,,NeuAc(a2-8)NeuAc,nan,"Neu:2,NeuAc:2",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""9BSX"", ""resolution"": ""2.37""}"
4798,Spike glycoprotein,Virus lectins,Human coronavirus HKU1 (isolate N1),Q5MQD0,9BTA,,NeuAc(a2-8)NeuAc,nan,"Neu:2,NeuAc:2",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""9BTA"", ""resolution"": ""2.39""}"
4799,Spike glycoprotein,Virus lectins,Human coronavirus HKU1 (isolate N1),Q5MQD0,9N19,,NeuAc(a2-8)NeuAc,nan,"Neu:2,NeuAc:2",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""9N19"", ""resolution"": ""3.02""}"
4800,Genome polyprotein,Virus lectins,Hare calicivirus Australia-2,A0A4D6I9J0,9DQC,,GalNAc(a1-3)[Fuc(a1-2)]Gal,G55958KV,"Fuc:1,Gal:2,GalNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""9DQC"", ""resolution"": ""1.42""}"
4801,Genome polyprotein,Virus lectins,Hare calicivirus Australia-2,A0A4D6I9J0,9DR0,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""9DR0"", ""resolution"": ""1.55""}"
4802,Capsid,Virus lectins,Human calicivirus NLV/VA97207/1997,Q91H09,9EDM,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""9EDM"", ""resolution"": ""1.98""}"
4803,VP1,Virus lectins,Norovirus GII,A0A0U2T5K7,9EDN,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""9EDN"", ""resolution"": ""1.22""}"
4804,VP1,Virus lectins,Norovirus GII,A0A2H4Y8Z8,9EDO,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""9EDO"", ""resolution"": ""1.42""}"
4805,Capsid protein,Virus lectins,Chiba-040502 virus,Q3V574,9EDP,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""9EDP"", ""resolution"": ""1.76""}"
